genbank_accession,domain,phylum,class,order,family,genus,species,temperature_optimum,temperature_min,temperature_max,reported_temperature_optimum,reported_temperature_min,reported_temperature_max,partition_temperature,extracellular_soluble_aa_A,extracellular_soluble_aa_C,extracellular_soluble_aa_D,extracellular_soluble_aa_E,extracellular_soluble_aa_F,extracellular_soluble_aa_G,extracellular_soluble_aa_H,extracellular_soluble_aa_I,extracellular_soluble_aa_K,extracellular_soluble_aa_L,extracellular_soluble_aa_M,extracellular_soluble_aa_N,extracellular_soluble_aa_P,extracellular_soluble_aa_Q,extracellular_soluble_aa_R,extracellular_soluble_aa_S,extracellular_soluble_aa_T,extracellular_soluble_aa_V,extracellular_soluble_aa_W,extracellular_soluble_aa_Y,intracellular_soluble_aa_A,intracellular_soluble_aa_C,intracellular_soluble_aa_D,intracellular_soluble_aa_E,intracellular_soluble_aa_F,intracellular_soluble_aa_G,intracellular_soluble_aa_H,intracellular_soluble_aa_I,intracellular_soluble_aa_K,intracellular_soluble_aa_L,intracellular_soluble_aa_M,intracellular_soluble_aa_N,intracellular_soluble_aa_P,intracellular_soluble_aa_Q,intracellular_soluble_aa_R,intracellular_soluble_aa_S,intracellular_soluble_aa_T,intracellular_soluble_aa_V,intracellular_soluble_aa_W,intracellular_soluble_aa_Y,membrane_aa_A,membrane_aa_C,membrane_aa_D,membrane_aa_E,membrane_aa_F,membrane_aa_G,membrane_aa_H,membrane_aa_I,membrane_aa_K,membrane_aa_L,membrane_aa_M,membrane_aa_N,membrane_aa_P,membrane_aa_Q,membrane_aa_R,membrane_aa_S,membrane_aa_T,membrane_aa_V,membrane_aa_W,membrane_aa_Y,diff_extra_intra_aa_A,diff_extra_intra_aa_C,diff_extra_intra_aa_D,diff_extra_intra_aa_E,diff_extra_intra_aa_F,diff_extra_intra_aa_G,diff_extra_intra_aa_H,diff_extra_intra_aa_I,diff_extra_intra_aa_K,diff_extra_intra_aa_L,diff_extra_intra_aa_M,diff_extra_intra_aa_N,diff_extra_intra_aa_P,diff_extra_intra_aa_Q,diff_extra_intra_aa_R,diff_extra_intra_aa_S,diff_extra_intra_aa_T,diff_extra_intra_aa_V,diff_extra_intra_aa_W,diff_extra_intra_aa_Y,genome_id_x,label_x,p0.03_seed0,p0.03_seed1,p0.03_seed2,p0.03_seed4,p0.03_seed5,p0.05_seed0,p0.05_seed1,p0.05_seed2,p0.05_seed4,p0.05_seed5,p0.1_seed0,p0.1_seed1,p0.1_seed2,p0.1_seed4,p0.1_seed5,p0.2_seed0,p0.2_seed1,p0.2_seed2,p0.2_seed4,p0.2_seed5,p0.4_seed0,p0.4_seed1,p0.4_seed2,p0.4_seed4,p0.4_seed5,p0.7_seed0,p0.7_seed1,p0.7_seed2,p0.7_seed4,p0.7_seed5,p0.95_seed0,p0.95_seed1,p0.95_seed2,p0.95_seed4,p0.95_seed5,genome_id_y,label_y,cv_0,cv_1,cv_2,cv_3,cv_4,test
GCA_001313945,,,,,,,,44.8551096220749,32.6903576353125,53.6072849414776,50.0,28.0,60.0,train,0.113491622848558,0.0097325190241353,0.0688461412848231,0.0747248440510793,0.0244619353995884,0.0874293739181553,0.0180933407361442,0.0403670923282928,0.0200855677847088,0.0791991900453966,0.0108102811979489,0.0266827786668408,0.0699565629184493,0.0330513733302851,0.0607465952513145,0.0681602926287599,0.0737124007968908,0.0771743035370195,0.0163623893660798,0.0269113948855285,0.117243525312863,0.0103246066754506,0.0596418546274548,0.0659759292146007,0.026910377726972,0.081708911190155,0.0244105990615414,0.0372480040829718,0.0222219907612346,0.0953925954472781,0.0183994125520136,0.0204187650051818,0.0635399469838608,0.0306678575334475,0.0884452939062687,0.0571967586203304,0.0616104303264815,0.081944567408094,0.0152226104980288,0.0214759630657702,0.137429552374166,0.0085400876681565,0.0276284252121526,0.0284381680378311,0.0438988577227872,0.0951609768737449,0.0150720131286303,0.0497829889227181,0.0112824167044546,0.144587678953164,0.0243786573384293,0.0155794519660555,0.0535725853468938,0.0210317203256245,0.0573621817710695,0.0570814709248342,0.0612705404763447,0.105957547882792,0.022262529420656,0.0196821489494936,-0.003751902,-0.000592088,0.0092042866573682,0.0087489148364786,-0.002448442,0.0057204627280003,-0.006317258,0.003119088245321,-0.002136423,-0.016193405,-0.007589131,0.006264013661659,0.0064166159345885,0.0023835157968375,-0.027698699,0.0109635340084294,0.0121019704704093,-0.004770264,0.001139778868051,0.0054354318197583,GCA_001313945.1,50.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,train,-,train,train,train,train,train,train,train,train,GCA_001313945.1,50.0,train,train,train,train,valid,-
GCA_001401755,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina longa,25.6121035443769,13.6185089760257,34.5448971933142,22.0,4.0,30.0,train,0.0654018971542686,0.0028956565152271,0.0630054917623564,0.055217174238642,0.0492261607588617,0.0831752371442835,0.0093859211183225,0.0697953070394408,0.0745381927109335,0.0709435846230654,0.0096854717923115,0.0810783824263604,0.0330504243634548,0.0341487768347478,0.0347478781827259,0.082226660009985,0.0696455317024463,0.0585621567648527,0.0084373439840239,0.0448327508736894,0.0543636348350973,0.0079459824518631,0.057357915297032,0.0683304049074253,0.0468527127872729,0.0593377553965705,0.0190368701432266,0.0862925847772294,0.0865286803588092,0.0879284399196294,0.0194298957256191,0.0636000863115004,0.0327451260624301,0.0355474475055135,0.03504443080648,0.0672410024464266,0.063032616219276,0.0563602888632943,0.0098795842475907,0.0431445409377128,0.0645837253459689,0.0065002822490976,0.0301664414375887,0.0354949622812569,0.0775757368412049,0.0676970184231683,0.014155219897706,0.122598744419166,0.0594946885851622,0.126883798901794,0.0269676183307959,0.0401991139088934,0.0298927453428898,0.0238115602387998,0.0250602986708633,0.0674489813373475,0.0539780016763885,0.0697925041482064,0.0154125113327289,0.0422860466309721,0.0110382623191712,-0.005050326,0.0056475764653244,-0.013113231,0.0023734479715887,0.023837481747713,-0.009650949,-0.016497278,-0.011990488,-0.016984855,-0.009744424,0.01747829611486,0.0003052983010247,-0.001398671,-0.000296553,0.0149856575635583,0.0066129154831702,0.0022018679015583,-0.00144224,0.0016882099359766,GCA_001401755.1,22.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,train,train,-,train,-,train,-,-,train,-,train,train,-,train,train,GCA_001401755.1,22.0,train,valid,train,train,train,-
GCA_001412615,Archaea,Thermoproteota,Thermoprotei_A,Sulfolobales,Pyrodictiaceae,Pyrodictium,Pyrodictium delaneyi,84.9169092689835,74.6230582890523,92.9638478535528,91.0,82.0,97.0,train,0.102904279085754,0.007698917339749,0.0478432720398693,0.0656126482213438,0.0242309675201924,0.0757174772297645,0.0131637738443031,0.0600103110500085,0.0437875923698229,0.0948616600790513,0.0160164976800137,0.0365698573638082,0.0547516755456264,0.0285959786904966,0.0424815260354012,0.0631379962192816,0.0708025433923354,0.0914933837429111,0.0155353153462794,0.0447843272039869,0.0944813829787234,0.0096492686170212,0.0463908743351063,0.0823657746010638,0.0246987200797872,0.0749522107712765,0.0188123337765957,0.0597157579787234,0.0461249168882978,0.108437915558511,0.0214989195478723,0.0226250831117021,0.0516165226063829,0.0217253989361702,0.0846908244680851,0.0525265957446808,0.043261719,0.0874833776595744,0.0122485871010638,0.0366938164893617,0.138302801890581,0.0037688054122517,0.0219795495968613,0.0351394766921009,0.0373945815699236,0.0868987674152791,0.0127737789997219,0.0695993327360909,0.021686077044268,0.15387229310185,0.0276327577152389,0.0173457724506502,0.0444842606036267,0.0148126409440548,0.0505854005128046,0.0618918167495597,0.0489326866639893,0.096753266812888,0.0163572333261252,0.0397886997621327,0.0084228961070301,-0.001950351,0.001452397704763,-0.016753126,-0.000467753,0.0007652664584879,-0.00564856,0.0002945530712851,-0.002337325,-0.013576255,-0.005482422,0.013944774252106,0.0031351529392434,0.0068705797543264,-0.042209298,0.0106114004746008,0.0275408246423354,0.0040100060833366,0.0032867282452156,0.0080905107146252,GCA_001412615.1,91.0,-,-,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,train,-,-,train,train,train,train,train,train,train,train,train,train,GCA_001412615.1,91.0,train,train,train,valid,train,-
GCA_001418105,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans,Oceanihabitans himadriense,19.473352414053,2.87450125443283,27.8596525806907,18.0,4.0,20.0,train,0.0705946309767273,0.0050221336301742,0.0654689481995392,0.060395039995858,0.0469595381708043,0.0727691630640192,0.0109244350099666,0.068238887882161,0.0618447280540526,0.0719148826011545,0.0130989670972585,0.0781537187087421,0.0305728856558544,0.0354655828522612,0.0266380180693261,0.076626368790287,0.0841077946620414,0.067747029433845,0.0084392554816329,0.0450179916642936,0.0645989454528486,0.0080845504176193,0.0591684942373197,0.068299192758154,0.0500443283094582,0.0604003546264756,0.0180028930054593,0.0778703746908683,0.0802314404367505,0.0883225234473426,0.0198068218935187,0.0676832625635761,0.0325593766039848,0.0339713499136764,0.0301721804862115,0.0647650599598712,0.0648173207036535,0.0606793896691708,0.0095245205543371,0.0409976202697027,0.0730796783404465,0.0060739978408047,0.0293610194630263,0.0326300814238581,0.0828868642229419,0.069306131509116,0.0126423908546982,0.116374569926648,0.0584899758856231,0.130227724470543,0.0283823188142587,0.041398028473126,0.0284226776038986,0.0237006992160305,0.0203811887681488,0.0660269798508742,0.054575173290553,0.0731805753145463,0.013913692728355,0.0389462320025022,0.0059956855238786,-0.003062417,0.0063004539622194,-0.007904153,-0.00308479,0.0123688084375435,-0.007078458,-0.009631487,-0.018386712,-0.016407641,-0.006707855,0.010470456145166,-0.001986491,0.0014942329385848,-0.003534162,0.0118613088304158,0.0192904739583878,0.0070676397646742,-0.001085265,0.0040203713945908,GCA_001418105.1,18.0,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,-,train,train,train,-,train,-,train,train,-,train,train,train,train,train,train,GCA_001418105.1,18.0,train,valid,train,train,train,-
GCA_001420285,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium aquaticum,22.3077589189293,2.85888718671335,30.2197456105363,27.5,5.0,37.0,train,0.0727997102499094,0.0038805815698245,0.0563719149376519,0.0461013090495162,0.04491126403477,0.0775340197650954,0.0076835515082527,0.0607699073834532,0.0775857608526931,0.0700315620634345,0.0166088891188492,0.0821131060174884,0.0364515962125523,0.0407719770269571,0.0269571066383815,0.0772235732395095,0.0805867439333574,0.0674186371397526,0.0104516996947275,0.0437470895638226,0.0586818335255706,0.0074783873280445,0.0566421806336997,0.0706770321826631,0.0526934126350377,0.061108000640451,0.0168607906306504,0.0783185917420573,0.0867923296813348,0.0866913668631872,0.0221332933561366,0.0682967572578498,0.033436029856439,0.0358295625250494,0.0328241339888777,0.067156591291294,0.0557804272868843,0.0579475584844971,0.0097617787404939,0.040889941349781,0.0681938093563137,0.0072876362996834,0.0293044319380935,0.0356797397115722,0.0863744284206823,0.0691501055223355,0.0132122757650369,0.112238392543088,0.0593782975729862,0.124065687653887,0.030689412592332,0.043703833978192,0.0304256067534294,0.0243141048188533,0.0224015124868097,0.066918747801618,0.0494635947942314,0.0717881639113612,0.0145313049595497,0.0408789131199437,0.0141178767243388,-0.003597806,-0.000270266,-0.024575723,-0.007782149,0.0164260191246444,-0.009177239,-0.017548684,-0.009206569,-0.016659805,-0.005524404,0.0138163487596386,0.0030155663561133,0.0049424145019076,-0.005867027,0.0100669819482154,0.0248063166464731,0.0094710786552555,0.0006899209542336,0.0028571482140415,GCA_001420285.1,27.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,train,train,train,train,train,train,train,train,train,GCA_001420285.1,27.5,train,train,train,valid,train,-
GCA_001420645,Bacteria,Bacillota,Bacilli,Bacillales_H,Bacillaceae_D,Bacillus_H,Bacillus_H oshimensis,33.9192691180908,14.1902215993479,43.8871563817001,17.5,4.0,30.0,train,0.0793888320075608,0.0031503504764905,0.073442545483185,0.101835079152556,0.0371347562416318,0.0737969599117901,0.0196109317161534,0.0582814838150744,0.041072694337245,0.0810033866267622,0.0184295502874694,0.0494998818618571,0.0364259273844215,0.0430416633850515,0.0323698511459399,0.0673387414349846,0.067456879577853,0.0728912341497991,0.0083878081436559,0.0354414428605182,0.0728152673701045,0.0074748513267998,0.0560762138257837,0.0827231525968105,0.0401203445571438,0.0658303181287937,0.0259933698453183,0.0663883231947767,0.0624691065108646,0.0941512720977695,0.0260318150762423,0.0408870523052858,0.035648614983095,0.0442669373210923,0.0454137036377975,0.0602228065897322,0.0587058676209871,0.0702888664808114,0.0094234753170633,0.0350686412137269,0.0854222637542343,0.0045263403807966,0.0232975119729003,0.0308667211774325,0.0769361055951407,0.080130825838103,0.0126328699918233,0.100140170540825,0.0350251138885644,0.138324962037145,0.0356266791262702,0.0286940777946501,0.0369641397033056,0.026585679243079,0.0302768368181287,0.0640754584744772,0.058597126503913,0.0838336642915547,0.0162305805396565,0.031812872327999,0.0065735646374563,-0.004324501,0.0173663316574012,0.0191119265557451,-0.002985588,0.0079666417829964,-0.006382438,-0.008106839,-0.021396412,-0.013147885,-0.007602265,0.0086128295565712,0.0007773124013264,-0.001225274,-0.013043852,0.0071159348452523,0.0087510119568659,0.0026023676689877,-0.001035667,0.0003728016467913,GCA_001420645.1,17.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,-,train,train,train,-,train,train,train,train,train,train,train,GCA_001420645.1,17.5,train,train,valid,train,train,-
GCA_001431405,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas_A,Pseudoxanthomonas_A dokdonensis,29.5401310559582,11.0050386927583,39.69969843141,30.0,10.0,40.0,train,0.120674746421071,0.0051813827085935,0.071585434481244,0.0481628395349794,0.0315412383161535,0.0916452777358386,0.0161137570857982,0.0372853672262102,0.0305255500500981,0.0868207584720754,0.015887286053502,0.0380471334257518,0.0537971643081653,0.0494461753846576,0.0628971821513375,0.0658001290198608,0.057283445653815,0.0698903331183002,0.016079443293026,0.0313353555595207,0.122976395043864,0.0086716426644819,0.0631926009075964,0.0548428198266735,0.0315903154243518,0.081947023179354,0.0246357112076991,0.0428714309274401,0.0285020402300379,0.105883150945103,0.0221658890561741,0.02695391261325,0.052121626438402,0.0477405848836776,0.0759181035170693,0.0558882049699684,0.0454729237267847,0.0708401385334815,0.0141924998270991,0.0235929860774915,0.132307890057628,0.0062983354399194,0.027635553460871,0.0253325906724651,0.0512650228153987,0.0921720688103858,0.0171597506373315,0.0595449773988303,0.0181452044816727,0.153473724801303,0.0333233359754921,0.0198376143447803,0.0479016259988431,0.0275177274577433,0.0498618222326956,0.0547033998157629,0.0456843548490756,0.0873733370466376,0.0269393088969343,0.0235223548062297,-0.002301649,-0.00349026,0.0083928335736476,-0.00667998,-4.91e-05,0.0096982545564846,-0.008521954,-0.005586064,0.0020235098200602,-0.019062392,-0.006278603,0.0110932208125017,0.0016755378697632,0.0017055905009799,-0.013020921,0.0099119240498923,0.0118105219270302,-0.000949805,0.0018869434659269,0.0077423694820292,GCA_001431405.1,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,-,train,-,train,train,train,train,train,GCA_001431405.1,30.0,train,train,valid,train,train,-
GCA_001431415,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas humi,29.1354125428953,10.6860787670508,39.1708294255125,26.0,15.0,37.0,train,0.119898857344045,0.0045823597819244,0.0655026725986621,0.0481227795026085,0.032273896019375,0.093983719019727,0.0155181427306383,0.0365201805204365,0.0340609629890428,0.0870434977434945,0.0166757353647216,0.0400463037053633,0.051542212122182,0.0474879706387564,0.0650225650545722,0.0637476127986002,0.0584077500026672,0.0727896382122928,0.0161849587640964,0.0305881850867927,0.122935833992748,0.0084775188671445,0.0599000838539759,0.0578415277958214,0.0319637183923657,0.0822371295957293,0.0234117938845649,0.042953313413093,0.0297386354241712,0.107442926149449,0.0229370150346635,0.0276765362402711,0.0512253309869967,0.0440894757354938,0.0747847551109588,0.0541519528528067,0.0481912343069055,0.0735068677587367,0.0140803817127469,0.0224539688913559,0.132024019391802,0.0070882914646687,0.0249834728955487,0.0244417511385338,0.0527490083737329,0.0934791391214925,0.0166556485970324,0.0575418686646099,0.0192632584104598,0.152021815777876,0.0347436462465109,0.0199610694872924,0.0471297928602908,0.0259200088144557,0.0472767004554135,0.0555310709563684,0.0479928749816365,0.0908256206845894,0.0274166299397678,0.0229543117379168,-0.003036977,-0.003895159,0.0056025887446861,-0.009718748,0.0003101776270092,0.0117465894239977,-0.007893651,-0.006433133,0.0043223275648716,-0.020399428,-0.00626128,0.0123697674650921,0.0003168811351853,0.0033984949032625,-0.00976219,0.0095956599457934,0.0102165156957617,-0.00071723,0.0021045770513495,0.0081342161954368,GCA_001431415.1,26.0,-,-,-,-,-,-,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,-,train,-,train,train,train,train,train,train,train,train,train,train,train,GCA_001431415.1,26.0,train,train,valid,train,train,-
GCA_001431465,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas terrae,28.1375297027285,9.96556225455533,37.8983182325178,26.0,15.0,37.0,train,0.121779089954978,0.005080872183696,0.0654922462751714,0.0475522554952869,0.0325450461496208,0.0920785475375425,0.0164490784788771,0.0364390736726466,0.0342615570224911,0.08906729703485,0.0167090072681974,0.0389991270316132,0.0519416190130552,0.0489352728271424,0.0651979872683936,0.064001333974164,0.0553305019077792,0.0695235946680268,0.0170277878588733,0.0315887043775931,0.124268485410521,0.0085616399531105,0.059094815174237,0.0568761804565149,0.0318465344177472,0.0823695064132941,0.0230082736822534,0.043073483630625,0.0302797724453957,0.10828003092711,0.0225570643732838,0.028239127329453,0.0514117863127129,0.0458011459356017,0.0731208492711495,0.054817396272875,0.0466990297866165,0.0723646768865197,0.0142312323002378,0.0230989690207397,0.133315476139044,0.0075173027572084,0.0254032989726352,0.0246342875411507,0.0526729627677499,0.0917715776831154,0.0162961298851667,0.0580128398987324,0.0198387668167247,0.153698599362325,0.0335513639152186,0.0197264393042606,0.0469096973205568,0.0276498492219159,0.0471775552348941,0.0558181331167428,0.0459333120199078,0.0894559028107799,0.0268635566346677,0.0237529485972021,-0.002489395,-0.003480768,0.0063974311009343,-0.009323925,0.0006985117318736,0.0097090411242484,-0.006559195,-0.00663441,0.0039817845770954,-0.019212734,-0.005848057,0.0107599997021601,0.0005298327003422,0.0031341268915406,-0.007922862,0.0091839377012889,0.0086314721211626,-0.002841082,0.0027965555586355,0.0084897353568534,GCA_001431465.1,26.0,-,-,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,-,-,-,-,train,-,train,train,train,train,-,train,train,train,train,train,train,GCA_001431465.1,26.0,train,train,valid,train,train,-
GCA_001434335,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kalixensis,34.5879769701549,23.4346195960087,47.1442579311317,35.0,25.0,45.0,train,0.0763363733731459,0.0017850767583006,0.0600759469020804,0.0421602674369543,0.0268735191976891,0.0662750316445425,0.0122358897796241,0.0562461458569991,0.0963292330661127,0.0567654409139593,0.0133718477167245,0.085521404693129,0.0342410178183116,0.0430690337866346,0.0264515919639089,0.0837363279348284,0.0888968225633702,0.0725065723280646,0.0105806367855635,0.0465418194800558,0.0684106070133109,0.0052637723428702,0.0683000063492973,0.0672144813136081,0.0399309360298048,0.0615943290533607,0.0206208793572053,0.0710793600727506,0.0816560606091638,0.0877288563276892,0.024801174824831,0.0582701646516181,0.0352386004510049,0.0406150216183335,0.0401357520742744,0.0601913391487435,0.0562732082180389,0.0653772813947153,0.0086760076437347,0.0386221615056437,0.0818748671437681,0.0063062424714801,0.0256028720564963,0.0254965870710219,0.0709983702968894,0.0742813954037648,0.0134745742695859,0.110323814922412,0.0478991001204563,0.125475330073927,0.035168520749191,0.0426557075037199,0.0330664399253643,0.027268003495595,0.0262169630836817,0.0650582205531543,0.0554453340891376,0.0784383192800963,0.0186471102293393,0.0363022272609178,0.0079257663598349,-0.003478696,-0.008224059,-0.025054214,-0.013057417,0.0046807025911818,-0.00838499,-0.014833214,0.0146731724569488,-0.030963415,-0.011429327,0.0272512400415109,-0.000997583,0.0024540121683011,-0.01368416,0.0235449887860849,0.0326236143453312,0.0071292909333493,0.0019046291418288,0.0079196579744121,GCA_001434335.1,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,train,train,-,-,-,train,train,-,-,train,train,train,train,train,train,GCA_001434335.1,35.0,train,valid,train,train,train,-
GCA_001434365,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus gastricus,31.3995835210402,14.9565570592932,42.8080261977816,33.5,25.0,42.0,train,0.093267269017779,0.0020402215097639,0.0625667929660934,0.0366268337705236,0.0275915670844263,0.0685903040901583,0.0102982609540464,0.0428446517050422,0.0554745943845331,0.0624696395608666,0.0153502380258428,0.0684931506849315,0.0265228796269309,0.0536286796852229,0.021179442339454,0.1074516661809,0.10434275721364,0.0723792868940056,0.0149616244049353,0.0539201399009035,0.080298472494513,0.0052117753410972,0.0654345245857434,0.0602426415169404,0.0367100833928259,0.0650543611596752,0.024233208159368,0.0650853046943552,0.0559503312063337,0.0935843001346043,0.0264545118988942,0.0469590241293262,0.0379279325077303,0.0591419357833245,0.0444658593351118,0.0550529687006146,0.0608548814531083,0.0710087813330916,0.0095615522161096,0.0367675499572316,0.0849459848979441,0.0070583018193912,0.0239095354824404,0.0233552185856296,0.0656311205824022,0.0794767248494105,0.0163831438390756,0.104014486148237,0.0352299183306438,0.129944198765721,0.0358581441470294,0.0352545546371688,0.0340596937707098,0.0314975178921176,0.0295635678299109,0.0656680750421896,0.0599647700816693,0.0811519936931055,0.0215321319027851,0.035500917702418,0.012968796523266,-0.003171554,-0.002867732,-0.023615808,-0.009118516,0.003535942930483,-0.013934947,-0.022240653,-0.000475737,-0.031114661,-0.011104274,0.0215341265556052,-0.011405053,-0.005513256,-0.023286417,0.0523986974802849,0.0434878757605319,0.0013705055609139,0.0054000721888257,0.0171525899436719,GCA_001434365.1,33.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,train,-,-,train,train,train,train,train,train,GCA_001434365.1,33.5,train,valid,train,train,train,-
GCA_001434395,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus hammesii,18.8965401546946,6.74533100575767,32.2620339893992,32.5,15.0,45.0,train,0.104488442002695,0.0011195190214574,0.0543174043744169,0.0252099098165232,0.0279879755364362,0.0724784907225044,0.0193635327044677,0.0364880273660205,0.0837566082720016,0.0712138488649321,0.0164403441484399,0.0576552296050585,0.0376075463874779,0.0493003006115891,0.0304965274178501,0.0813309837255105,0.103617704986006,0.0690992018244013,0.0134964237586814,0.0445319788535295,0.0910189901645501,0.0041145915421167,0.0649817073375205,0.0527117069686493,0.0373616313500353,0.0668025901471125,0.0248552180196977,0.0570492979708725,0.055458121372067,0.0945601545235356,0.024897135211447,0.0437665782493368,0.0401331960685027,0.0530772248807036,0.0483422589006964,0.0541234779867675,0.0699329660269544,0.071190481779435,0.0106452900166662,0.034977381483332,0.0953954142157521,0.0048883994520695,0.0231527490532083,0.0216217668072305,0.062841896985487,0.0843562264421226,0.0164200084159257,0.0888327827169115,0.0315955341874602,0.135818717377096,0.0351588729821922,0.0329832666326448,0.0359556999991046,0.0316134404125594,0.0340755463636933,0.0615974143410956,0.0628239907603878,0.0886358142408208,0.0216844385950775,0.0305480200191596,0.013469451838145,-0.002995073,-0.010664303,-0.027501797,-0.009373656,0.0056759005753918,-0.005491685,-0.020561271,0.0282984868999345,-0.023346306,-0.008456791,0.0138886513557216,-0.00252565,-0.003776924,-0.017845731,0.0272075057387429,0.0336847389590515,-0.00209128,0.0028511337420151,0.0095545973701975,GCA_001434395.1,32.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,train,-,-,-,train,train,-,train,-,train,train,train,train,train,GCA_001434395.1,32.5,train,valid,train,train,train,-
