genome_id,prediction_NNM,prediction_gRodon_clade,prediction_gRodon_pkg,prediction_phylopred,prediction_Phydon,prediction_xTrimoPhylo_MLP,k_clade,kk,phy_distance,label,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9
GCA_900635575.1,0.380958397,0.534689772,0.534464631,0.350929612,0.339904128,0.466592312,10,1,4.06332724559989,2.390162692,test,train,train,train,train,train,train,train,train,train
GCA_902471135.1,0.251498578,0.295326145,0.295496944,0.267527644,0.310266518,0.51148355,10,5,4.057080848,0.359143617,train,train,train,train,test,train,train,train,train,train
GCA_902646445.1,0.383868949,0.109010929,0.109045415,0.350929612,0.148034807,-0.166430071,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCA_902646515.1,0.383868949,0.106439497,0.106327225,0.350929612,0.146340088,-0.190236345,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCA_902646595.1,0.383868949,0.106019009,0.106100994,0.350929612,0.145921294,-0.17971696,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCA_902646615.1,0.383868949,0.108244554,0.108250122,0.350929612,0.147576514,-0.188655153,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCA_902646675.1,0.383868949,0.109825889,0.109840295,0.350929612,0.148640526,-0.201588675,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCA_902825215.1,0.383868949,0.636616831,0.636381914,0.350929612,0.399396768,0.271339238,10,1,4.06332724559989,1.414586083,test,train,train,train,train,train,train,train,train,train
GCA_905204155.1,0.350853375,0.501523574,0.501844179,0.267527644,0.421813578,0.469169796,10,5,4.057080848,0.693147181,train,train,train,train,test,train,train,train,train,train
GCA_913048565.1,0.409685212,0.542657185,0.542538494,0.354442299,0.285468394,0.760821521,10,6,4.172196966,0.155414166,train,train,train,train,train,test,train,train,train,train
GCA_913057915.1,0.383430404,0.05097681,0.050928882,0.34389792,0.124244963,0.91097486,10,4,4.014557272,0.032125,train,train,train,test,train,train,train,train,train,train
GCA_913060925.1,0.383430404,0.219116427,0.219239366,0.34389792,0.190203234,0.822582245,10,4,4.014557272,0.04793549,train,train,train,test,train,train,train,train,train,train
GCA_913062965.1,0.383868949,0.098601504,0.09866302,0.350929612,0.102307353,0.330960929,10,1,4.06332724559989,0.234171345,test,train,train,train,train,train,train,train,train,train
GCA_921292965.1,0.341045279,1.53354072,1.533172264,0.350929612,1.044471301,0.40155682,10,1,4.06332724559989,4.332169878,test,train,train,train,train,train,train,train,train,train
GCA_934183065.1,0.350853375,0.42046152,0.420496955,0.267527644,0.373186166,0.460414171,10,5,4.057080848,0.693147181,train,train,train,train,test,train,train,train,train,train
GCA_934842425.1,0.350853375,0.448401668,0.448290765,0.267527644,0.390535499,0.426942438,10,5,4.057080848,0.693147181,train,train,train,train,test,train,train,train,train,train
GCA_937863645.1,0.251498578,0.099320901,0.09943011,0.267527644,0.109431719,0.091668241,10,5,4.057080848,0.036101416,train,train,train,train,test,train,train,train,train,train
GCA_937896605.1,0.380958397,0.106292253,0.106218058,0.350929612,0.181733776,0.089507744,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCA_937950645.1,0.251498578,0.097508788,0.097546677,0.267527644,0.161204385,0.374040723,10,5,4.057080848,0.301368339,train,train,train,train,test,train,train,train,train,train
GCA_937959305.1,0.409685212,0.312222434,0.312383244,0.354442299,0.314628582,0.727936506,10,6,4.172196966,0.693147181,train,train,train,train,train,test,train,train,train,train
GCA_945952185.1,0.383868949,0.223525203,0.223711329,0.350929612,0.189288558,0.274517775,10,1,4.06332724559989,0.924196241,test,train,train,train,train,train,train,train,train,train
GCA_945987735.1,0.251498578,0.909012367,0.908568856,0.267527644,0.653790803,0.350306183,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCA_946404825.1,0.383868949,0.173439451,0.173455915,0.350929612,0.202989696,0.256875187,10,1,4.06332724559989,0.034657359,test,train,train,train,train,train,train,train,train,train
GCA_946405335.1,0.251498578,0.158049097,0.158169724,0.267527644,0.212641396,0.387576938,10,5,4.057080848,0.301368339,train,train,train,train,test,train,train,train,train,train
GCA_946415575.1,0.251498578,0.199715071,0.199938612,0.267527644,0.190398977,0.542703271,10,5,4.057080848,0.130782487,train,train,train,train,test,train,train,train,train,train
GCA_948581655.1,0.409685212,0.084385345,0.084328578,0.354442299,0.122007302,0.757141471,10,6,4.172196966,0.165035043,train,train,train,train,train,test,train,train,train,train
GCA_948671655.1,0.251498578,4.022920591,4.022908767,0.267527644,2.258523491,0.267761022,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCA_948725195.1,0.383868949,0.585496534,0.585428362,0.350929612,0.509580247,0.39197588,10,1,4.06332724559989,0.471528694,test,train,train,train,train,train,train,train,train,train
GCA_948806095.1,0.383868949,0.573436474,0.573227903,0.350929612,0.502537495,0.357071728,10,1,4.06332724559989,0.471528694,test,train,train,train,train,train,train,train,train,train
GCA_948912615.1,0.409685212,0.105276081,0.105317508,0.354442299,0.145949422,0.76826036,10,6,4.172196966,0.165035043,train,train,train,train,train,test,train,train,train,train
GCA_948917615.1,0.251498578,1.176677837,1.177220076,0.267527644,0.79888623,0.382271409,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCA_949280195.1,0.409685212,0.07924173,0.079186051,0.354442299,0.11384716,0.751189351,10,6,4.172196966,0.165035043,train,train,train,train,train,test,train,train,train,train
GCA_949281385.1,0.380958397,0.045803207,0.045858839,0.350929612,0.093148135,0.300887883,10,1,4.06332724559989,0.12602676,test,train,train,train,train,train,train,train,train,train
GCA_949283915.1,0.251498578,1.011885792,1.011450723,0.267527644,0.709521509,0.35145241,10,5,4.057080848,1.611970187,train,train,train,train,test,train,train,train,train,train
GCA_949483245.1,0.409685212,0.088220393,0.088156381,0.354442299,0.12660837,0.751496613,10,6,4.172196966,0.165035043,train,train,train,train,train,test,train,train,train,train
GCA_949526765.1,0.409685212,0.099974012,0.100081894,0.354442299,0.142460587,0.760205626,10,6,4.172196966,0.165035043,train,train,train,train,train,test,train,train,train,train
GCA_950061215.1,0.383868949,0.130591693,0.130639523,0.350929612,0.173390913,0.160133794,10,1,4.06332724559989,0.093922382,test,train,train,train,train,train,train,train,train,train
GCA_950062885.1,0.380958397,0.76887979,0.769308746,0.350929612,0.416678193,0.666293383,10,1,4.06332724559989,0.127182969,test,train,train,train,train,train,train,train,train,train
GCA_950075375.1,0.383868949,0.127776205,0.127773776,0.350929612,0.170945625,0.156314239,10,1,4.06332724559989,0.093922382,test,train,train,train,train,train,train,train,train,train
GCA_958349305.1,0.350853375,0.437617243,0.437565293,0.267527644,0.384501762,0.423689306,10,5,4.057080848,0.693147181,train,train,train,train,test,train,train,train,train,train
GCA_958405805.1,0.251498578,0.789215964,0.788742809,0.267527644,0.614470498,0.394418567,10,5,4.057080848,0.378768951,train,train,train,train,test,train,train,train,train,train
GCA_959023695.1,0.350853375,0.256504321,0.256645135,0.267527644,0.270052794,0.447754323,10,5,4.057080848,0.385081767,train,train,train,train,test,train,train,train,train,train
GCF_000006725.1,0.380958397,0.069091848,0.069143243,0.350929612,0.119078701,0.033988692,10,1,4.06332724559989,0.13671542,test,train,train,train,train,train,train,train,train,train
GCF_000006945.2,0.380958397,0.553654349,0.553499306,0.350929612,0.348849428,0.477808952,10,1,4.06332724559989,2.390162692,test,train,train,train,train,train,train,train,train,train
GCF_000006985.1,0.383868949,0.077929585,0.077927236,0.350929612,0.181387184,0.227453768,10,1,4.06332724559989,0.481352209,test,train,train,train,train,train,train,train,train,train
GCF_000007085.1,0.251498578,0.082581448,0.082561751,0.267527644,0.287849665,0.432448894,10,5,4.057080848,0.653912434,train,train,train,train,test,train,train,train,train,train
GCF_000007125.1,0.383868949,0.337011945,0.336904433,0.350929612,0.349128718,0.3186149,10,1,4.06332724559989,0.34657359,test,train,train,train,train,train,train,train,train,train
GCF_000007205.1,1.816156398,0.103970537,0.104043347,0.319966732,0.165058898,0.361765206,10,2,4.051421646,0.34657359,train,test,train,train,train,train,train,train,train,train
GCF_000007485.1,0.251498578,0.094080611,0.094077904,0.267527644,0.145651001,0.08964666,10,5,4.057080848,0.024755256,train,train,train,train,test,train,train,train,train,train
GCF_000007605.1,1.816156398,0.063407654,0.063335817,0.319966732,0.130426331,0.369273037,10,2,4.051421646,0.34657359,train,test,train,train,train,train,train,train,train,train
GCF_000007705.1,0.383868949,1.008238796,1.008507465,0.350929612,0.605424967,0.254763246,10,1,4.06332724559989,0.835117085,test,train,train,train,train,train,train,train,train,train
GCF_000007745.1,0.383868949,0.753775725,0.753338964,0.350929612,0.41728944,0.861095786,10,1,4.06332724559989,1.155245301,test,train,train,train,train,train,train,train,train,train
GCF_000007825.1,0.251498578,0.902179059,0.901830836,0.267527644,0.457657549,0.522592604,10,5,4.057080848,2.888113252,train,train,train,train,test,train,train,train,train,train
GCF_000007905.1,0.409685212,0.092838903,0.092825581,0.354442299,0.131234899,0.767664492,10,6,4.172196966,0.165035043,train,train,train,train,train,test,train,train,train,train
GCF_000007985.2,0.383868949,0.047558648,0.047486893,0.350929612,0.106127925,0.171851113,10,1,4.06332724559989,0.11552453,test,train,train,train,train,train,train,train,train,train
GCF_000008045.1,0.383868949,0.1301695,0.130236966,0.350929612,0.179565074,0.406032115,10,1,4.06332724559989,0.039383363,test,train,train,train,train,train,train,train,train,train
GCF_000008125.1,0.350853375,0.256244401,0.256379339,0.267527644,0.474140043,0.47185576,10,5,4.057080848,2.390162692,train,train,train,train,test,train,train,train,train,train
GCF_000008185.1,0.868829598,0.148352897,0.148409631,0.355231546,0.183519147,0.279297233,10,9,4.37758272282925,0.140029733,train,train,train,train,train,train,train,train,test,train
GCF_000008205.1,0.671095743,0.12374592,0.123844839,0.420422244,0.175659711,0.27492097,10,7,4.14749238627446,0.108304247,train,train,train,train,train,train,test,train,train,train
GCF_000008225.1,0.671095743,0.113445528,0.113517168,0.420422244,0.165633135,0.242315128,10,7,4.14749238627446,0.108304247,train,train,train,train,train,train,test,train,train,train
GCF_000008365.1,0.671095743,0.402567311,0.402290877,0.420422244,0.322677283,0.658603549,10,7,4.14749238627446,0.216608494,train,train,train,train,train,train,test,train,train,train
GCF_000008385.1,0.383868949,0.101435874,0.10144706,0.350929612,0.142395885,-0.000779217,10,1,4.06332724559989,0.049510513,test,train,train,train,train,train,train,train,train,train
GCF_000008485.1,0.380958397,0.068986997,0.068966438,0.350929612,0.134798516,0.139011279,10,1,4.06332724559989,0.288811325,test,train,train,train,train,train,train,train,train,train
GCF_000008545.1,0.061630869,0.075150631,0.075208018,0.341808957,0.324061108,0.492736608,10,3,4.014557272,0.57762265,train,train,test,train,train,train,train,train,train,train
GCF_000008565.1,0.192411916,0.562959147,0.562665136,0.267527644,0.412555624,0.223887891,10,5,4.057080848,0.46209812,train,train,train,train,test,train,train,train,train,train
GCF_000008625.1,0.380958397,0.08991628,0.089977047,0.350929612,0.384515521,0.559414148,10,1,4.06332724559989,0.495105129,test,train,train,train,train,train,train,train,train,train
GCF_000008685.2,0.437717683,0.195407051,0.195241727,0.355231546,0.211029482,0.228631347,10,9,4.37197891320676,0.173286795,train,train,train,train,train,train,train,train,test,train
GCF_000008745.1,1.816156398,0.10107308,0.101074278,0.319966732,0.162728715,0.361579031,10,2,4.051421646,0.34657359,train,test,train,train,train,train,train,train,train,train
GCF_000008765.1,0.251498578,0.194214924,0.194229602,0.267527644,0.211782432,0.49709782,10,5,4.057080848,0.714584722,train,train,train,train,test,train,train,train,train,train
GCF_000009045.1,0.251498578,1.05231802,1.052455482,0.267527644,1.248561471,0.431207448,10,5,4.057080848,1.506841697,train,train,train,train,test,train,train,train,train,train
GCF_000009365.1,0.380958397,0.148650236,0.148622836,0.350929612,0.157461894,0.285423994,10,1,4.06332724559989,0.344849344,test,train,train,train,train,train,train,train,train,train
GCF_000009705.1,0.466353886,0.084366414,0.084415874,0.34389792,0.141640211,1.123739481,10,4,4.014557272,0.043321699,train,train,train,test,train,train,train,train,train,train
GCF_000009905.1,0.251498578,0.090272062,0.090204209,0.267527644,0.246801101,0.173390925,10,5,4.057080848,0.287612938,train,train,train,train,test,train,train,train,train,train
GCF_000010065.1,0.466353886,0.219430455,0.219537953,0.34389792,0.185095805,1.143587589,10,4,4.014557272,0.330070086,train,train,train,test,train,train,train,train,train,train
GCF_000010085.1,0.380958397,0.211556559,0.211370469,0.350929612,0.218219316,0.012242071,10,1,4.06332724559989,0.026659507,test,train,train,train,train,train,train,train,train,train
GCF_000010305.1,0.383868949,0.260994454,0.261180595,0.350929612,0.258285884,0.126495466,10,1,4.06332724559989,0.057762265,test,train,train,train,train,train,train,train,train,train
GCF_000010505.1,0.383868949,0.11293513,0.112929044,0.350929612,0.180447778,0.277788311,10,1,4.06332724559989,0.270760617,test,train,train,train,train,train,train,train,train,train
GCF_000010785.1,0.383868949,0.090476205,0.090605106,0.350929612,0.289449193,0.363381714,10,1,4.06332724559989,0.364814306,test,train,train,train,train,train,train,train,train,train
GCF_000011065.1,0.383868949,0.591689251,0.591775959,0.350929612,0.513698352,0.418699265,10,1,4.06332724559989,0.471528694,test,train,train,train,train,train,train,train,train,train
GCF_000011165.1,1.816156398,0.103570492,0.103467157,0.319966732,0.164795395,0.360968977,10,2,4.051421646,0.34657359,train,test,train,train,train,train,train,train,train,train
GCF_000011325.1,0.251498578,1.370529262,1.369856088,0.267527644,0.788537697,-0.010342916,10,5,4.057080848,0.592433488,train,train,train,train,test,train,train,train,train,train
GCF_000011365.1,0.383868949,0.171348781,0.171337827,0.350929612,0.20272674,0.190790921,10,1,4.06332724559989,0.034657359,test,train,train,train,train,train,train,train,train,train
GCF_000011385.1,0.466353886,0.136291361,0.136138109,0.34389792,0.15659294,0.761988878,10,4,4.014557272,0.009495167,train,train,train,test,train,train,train,train,train,train
GCF_000011485.1,0.383430404,0.181836723,0.181861568,0.34389792,0.175166091,0.81272912,10,4,4.014557272,0.041258761,train,train,train,test,train,train,train,train,train,train
GCF_000011565.2,0.494047926,0.120523656,0.120515897,0.319966732,0.179165057,0.362024665,10,2,4.051421646,0.014440566,train,test,train,train,train,train,train,train,train,train
GCF_000011605.1,0.380958397,0.260618722,0.260571851,0.350929612,0.250255002,0.491602927,10,1,4.06332724559989,0.300063715,test,train,train,train,train,train,train,train,train,train
GCF_000011705.1,0.383868949,0.333619011,0.333709104,0.350929612,0.35794402,0.667575598,10,1,4.06332724559989,1.066380278,test,train,train,train,train,train,train,train,train,train
GCF_000011965.2,0.383868949,0.255230703,0.255462787,0.350929612,0.269971605,0.421616077,10,1,4.06332724559989,0.4200892,test,train,train,train,train,train,train,train,train,train
